# query 1
3 qid:3 1:5.0872307 2:0.207878212041 3:0.207878212041 4:1
3 qid:3 1:5.0872307 2:0.106398702705 3:0.106398702705 4:0
3 qid:3 1:5.0872307 2:-0.0899172697818 3:-0.0899172697818 4:0
3 qid:3 1:5.0872307 2:0.127379088296 3:0.127379088296 4:1
3 qid:3 1:5.0872307 2:0.109125720501 3:0.109125720501 4:0
3 qid:3 1:5.0872307 2:0.0185495579339 3:0.0185495579339 4:0
3 qid:3 1:5.0872307 2:0.21224279013 3:0.21224279013 4:0
# query 4
1 qid:4 1:4.3549895 2:0.36419313132 3:0.36419313132 4:4
1 qid:4 1:4.3549895 2:0.26583225696 3:0.26583225696 4:3
1 qid:4 1:4.3549895 2:0.381276362451 3:0.381276362451 4:3
1 qid:4 1:4.3549895 2:0.389414111665 3:0.389414111665 4:4
1 qid:4 1:4.3549895 2:0.503551437877 3:0.503551437877 4:8
1 qid:4 1:4.3549895 2:0.515699730052 3:0.515699730052 4:4
2 qid:4 1:4.3549895 2:0.484498928444 3:0.484498928444 4:4
2 qid:4 1:4.3549895 2:0.175802880097 3:0.175802880097 4:2
2 qid:4 1:4.3549895 2:0.207666808696 3:0.207666808696 4:2
2 qid:4 1:4.3549895 2:0.470336382366 3:0.470336382366 4:3
2 qid:4 1:4.3549895 2:0.0533402162239 3:0.0533402162239 4:2
2 qid:4 1:4.3549895 2:0.438790504237 3:0.438790504237 4:3
2 qid:4 1:4.3549895 2:0.236485662139 3:0.236485662139 4:2
2 qid:4 1:4.3549895 2:0.374892546265 3:0.374892546265 4:4
2 qid:4 1:4.3549895 2:0.486816256704 3:0.486816256704 4:3
2 qid:4 1:4.3549895 2:0.321775209698 3:0.321775209698 4:2
2 qid:4 1:4.3549895 2:0.669896578261 3:0.669896578261 4:9
2 qid:4 1:4.3549895 2:0.445832693711 3:0.445832693711 4:4
2 qid:4 1:4.3549895 2:0.47325411334 3:0.47325411334 4:5
2 qid:4 1:4.3549895 2:0.465751144354 3:0.465751144354 4:4
2 qid:4 1:4.3549895 2:0.409778254547 3:0.409778254547 4:4
2 qid:4 1:4.3549895 2:0.275791621545 3:0.275791621545 4:2
3 qid:4 1:4.3549895 2:0.262866035852 3:0.262866035852 4:3
3 qid:4 1:4.3549895 2:0.177528535669 3:0.177528535669 4:2
3 qid:4 1:4.3549895 2:0.296884145449 3:0.296884145449 4:2
3 qid:4 1:4.3549895 2:0.470415683138 3:0.470415683138 4:3
3 qid:4 1:4.3549895 2:0.364730767032 3:0.364730767032 4:2
3 qid:4 1:4.3549895 2:0.418789472561 3:0.418789472561 4:3
3 qid:4 1:4.3549895 2:0.341534150864 3:0.341534150864 4:2
# query 5
1 qid:5 1:4.016605 2:0.231344073945 3:0.231344073945 4:0
1 qid:5 1:4.016605 2:0.32849129343 3:0.32849129343 4:2
1 qid:5 1:4.016605 2:0.502660351102 3:0.502660351102 4:8
2 qid:5 1:4.016605 2:0.342276174185 3:0.342276174185 4:1
2 qid:5 1:4.016605 2:0.304783336683 3:0.304783336683 4:1
2 qid:5 1:4.016605 2:0.398550374623 3:0.398550374623 4:3
2 qid:5 1:4.016605 2:0.510506784178 3:0.510506784178 4:3
2 qid:5 1:4.016605 2:0.492962747205 3:0.492962747205 4:1
2 qid:5 1:4.016605 2:0.349890052262 3:0.349890052262 4:2
2 qid:5 1:4.016605 2:0.308165704088 3:0.308165704088 4:1
2 qid:5 1:4.016605 2:0.571914005936 3:0.571914005936 4:3
2 qid:5 1:4.016605 2:0.30526146638 3:0.30526146638 4:1
2 qid:5 1:4.016605 2:0.257252887722 3:0.257252887722 4:1
2 qid:5 1:4.016605 2:0.467083559672 3:0.467083559672 4:2
2 qid:5 1:4.016605 2:0.32480058583 3:0.32480058583 4:1
2 qid:5 1:4.016605 2:0.139843224985 3:0.139843224985 4:1
2 qid:5 1:4.016605 2:0.422573011962 3:0.422573011962 4:2
2 qid:5 1:4.016605 2:0.11478206115 3:0.11478206115 4:1
2 qid:5 1:4.016605 2:0.345419073134 3:0.345419073134 4:1
2 qid:5 1:4.016605 2:0.431157165167 3:0.431157165167 4:1
2 qid:5 1:4.016605 2:0.385935799562 3:0.385935799562 4:1
2 qid:5 1:4.016605 2:0.202177852456 3:0.202177852456 4:2
2 qid:5 1:4.016605 2:0.346419291866 3:0.346419291866 4:2
3 qid:5 1:4.016605 2:0.341661033637 3:0.341661033637 4:1
3 qid:5 1:4.016605 2:0.267736103295 3:0.267736103295 4:1
3 qid:5 1:4.016605 2:0.285189384194 3:0.285189384194 4:3
# query 6
1 qid:6 1:4.2373905 2:0.179099991261 3:0.179099991261 4:3
1 qid:6 1:4.2373905 2:0.584449160603 3:0.584449160603 4:6
1 qid:6 1:4.2373905 2:0.286823824717 3:0.286823824717 4:3
1 qid:6 1:4.2373905 2:0.171669954981 3:0.171669954981 4:2
1 qid:6 1:4.2373905 2:0.397860892558 3:0.397860892558 4:6
1 qid:6 1:4.2373905 2:0.194940817987 3:0.194940817987 4:2
1 qid:6 1:4.2373905 2:0.233632380031 3:0.233632380031 4:3
1 qid:6 1:4.2373905 2:0.199595906845 3:0.199595906845 4:2
1 qid:6 1:4.2373905 2:0.217360608357 3:0.217360608357 4:3
1 qid:6 1:4.2373905 2:0.522011904471 3:0.522011904471 4:4
1 qid:6 1:4.2373905 2:0.372138903931 3:0.372138903931 4:3
1 qid:6 1:4.2373905 2:0.33904591325 3:0.33904591325 4:2
2 qid:6 1:4.2373905 2:0.317968152027 3:0.317968152027 4:4
2 qid:6 1:4.2373905 2:0.161298377483 3:0.161298377483 4:5
2 qid:6 1:4.2373905 2:0.156101974914 3:0.156101974914 4:2
2 qid:6 1:4.2373905 2:0.173158013391 3:0.173158013391 4:2
2 qid:6 1:4.2373905 2:0.091616185726 3:0.091616185726 4:2
2 qid:6 1:4.2373905 2:0.12310272316 3:0.12310272316 4:2
3 qid:6 1:4.2373905 2:0.548743264579 3:0.548743264579 4:7
3 qid:6 1:4.2373905 2:0.238375347363 3:0.238375347363 4:3
# query 7
1 qid:7 1:3.502663 2:0.503901616996 3:0.503901616996 4:4
1 qid:7 1:3.502663 2:0.377962542406 3:0.377962542406 4:2
1 qid:7 1:3.502663 2:0.404710700349 3:0.404710700349 4:4
1 qid:7 1:3.502663 2:0.312865971046 3:0.312865971046 4:5
1 qid:7 1:3.502663 2:0.468657132306 3:0.468657132306 4:4
2 qid:7 1:3.502663 2:0.484126309852 3:0.484126309852 4:3
2 qid:7 1:3.502663 2:0.0888107631341 3:0.0888107631341 4:1
2 qid:7 1:3.502663 2:0.20486285583 3:0.20486285583 4:1
2 qid:7 1:3.502663 2:0.210146210705 3:0.210146210705 4:1
2 qid:7 1:3.502663 2:0.281411134112 3:0.281411134112 4:3
2 qid:7 1:3.502663 2:0.409945618181 3:0.409945618181 4:3
2 qid:7 1:3.502663 2:0.403445500898 3:0.403445500898 4:3
2 qid:7 1:3.502663 2:0.383341418046 3:0.383341418046 4:3
2 qid:7 1:3.502663 2:0.140656249419 3:0.140656249419 4:2
2 qid:7 1:3.502663 2:0.395140057014 3:0.395140057014 4:4
2 qid:7 1:3.502663 2:0.0209091548358 3:0.0209091548358 4:2
2 qid:7 1:3.502663 2:0.269177155308 3:0.269177155308 4:4
2 qid:7 1:3.502663 2:0.373146714326 3:0.373146714326 4:3
2 qid:7 1:3.502663 2:0.362872854628 3:0.362872854628 4:3
2 qid:7 1:3.502663 2:0.314980087882 3:0.314980087882 4:2
2 qid:7 1:3.502663 2:0.247387143439 3:0.247387143439 4:2
2 qid:7 1:3.502663 2:0.319724645017 3:0.319724645017 4:3
2 qid:7 1:3.502663 2:0.487132166948 3:0.487132166948 4:5
2 qid:7 1:3.502663 2:0.43505753811 3:0.43505753811 4:6
3 qid:7 1:3.502663 2:0.575558376853 3:0.575558376853 4:3
3 qid:7 1:3.502663 2:0.251972225386 3:0.251972225386 4:2
3 qid:7 1:3.502663 2:0.508043824534 3:0.508043824534 4:4
3 qid:7 1:3.502663 2:0.184148680077 3:0.184148680077 4:1
3 qid:7 1:3.502663 2:0.216945827132 3:0.216945827132 4:2
# query 8
1 qid:8 1:4.5981917 2:0.450584902713 3:0.450584902713 4:2
1 qid:8 1:4.5981917 2:0.33971466393 3:0.33971466393 4:2
1 qid:8 1:4.5981917 2:0.450584902713 3:0.450584902713 4:2
1 qid:8 1:4.5981917 2:0.452155831921 3:0.452155831921 4:2
1 qid:8 1:4.5981917 2:0.450584902713 3:0.450584902713 4:2
1 qid:8 1:4.5981917 2:0.262157109907 3:0.262157109907 4:2
1 qid:8 1:4.5981917 2:0.0700403056066 3:0.0700403056066 4:1
2 qid:8 1:4.5981917 2:0.18363318794 3:0.18363318794 4:2
2 qid:8 1:4.5981917 2:0.233092181763 3:0.233092181763 4:2
2 qid:8 1:4.5981917 2:0.233092181763 3:0.233092181763 4:2
2 qid:8 1:4.5981917 2:0.256537267383 3:0.256537267383 4:2
2 qid:8 1:4.5981917 2:0.342962823255 3:0.342962823255 4:0
2 qid:8 1:4.5981917 2:0.352469887131 3:0.352469887131 4:1
3 qid:8 1:4.5981917 2:0.293875996088 3:0.293875996088 4:1
3 qid:8 1:4.5981917 2:0.13634337461 3:0.13634337461 4:2
3 qid:8 1:4.5981917 2:0.41970794758 3:0.41970794758 4:2
3 qid:8 1:4.5981917 2:0.301174899136 3:0.301174899136 4:1
3 qid:8 1:4.5981917 2:0.473878507051 3:0.473878507051 4:2
3 qid:8 1:4.5981917 2:0.159334367795 3:0.159334367795 4:1
3 qid:8 1:4.5981917 2:0.180689789785 3:0.180689789785 4:1
3 qid:8 1:4.5981917 2:0.244294636096 3:0.244294636096 4:1
3 qid:8 1:4.5981917 2:0.283817885921 3:0.283817885921 4:1
3 qid:8 1:4.5981917 2:0.1856716741 3:0.1856716741 4:1
3 qid:8 1:4.5981917 2:0.376471566314 3:0.376471566314 4:2
# query 9
1 qid:9 1:3.7169003 2:-0.0037538126394 3:-0.0037538126394 4:3
1 qid:9 1:3.7169003 2:0.240367413393 3:0.240367413393 4:4
1 qid:9 1:3.7169003 2:0.239550534631 3:0.239550534631 4:4
1 qid:9 1:3.7169003 2:0.163393615472 3:0.163393615472 4:3
2 qid:9 1:3.7169003 2:0.0395978675178 3:0.0395978675178 4:4
2 qid:9 1:3.7169003 2:0.0752899662004 3:0.0752899662004 4:3
2 qid:9 1:3.7169003 2:0.599454031412 3:0.599454031412 4:8
2 qid:9 1:3.7169003 2:0.239550534631 3:0.239550534631 4:4
2 qid:9 1:3.7169003 2:0.236143180481 3:0.236143180481 4:4
2 qid:9 1:3.7169003 2:0.00614943292839 3:0.00614943292839 4:3
2 qid:9 1:3.7169003 2:0.239550534631 3:0.239550534631 4:4
2 qid:9 1:3.7169003 2:0.407033319406 3:0.407033319406 4:7
2 qid:9 1:3.7169003 2:0.239249575968 3:0.239249575968 4:2
2 qid:9 1:3.7169003 2:0.047721498885 3:0.047721498885 4:3
2 qid:9 1:3.7169003 2:0.340052734417 3:0.340052734417 4:5
2 qid:9 1:3.7169003 2:0.0734561634588 3:0.0734561634588 4:5
2 qid:9 1:3.7169003 2:0.105779980614 3:0.105779980614 4:3
3 qid:9 1:3.7169003 2:0.125096835726 3:0.125096835726 4:4
3 qid:9 1:3.7169003 2:0.095672693565 3:0.095672693565 4:4
3 qid:9 1:3.7169003 2:0.335123000056 3:0.335123000056 4:8
3 qid:9 1:3.7169003 2:0.0847038657072 3:0.0847038657072 4:3
# query 10
1 qid:10 1:3.6376457 2:0.688598933271 3:0.688598933271 4:6
1 qid:10 1:3.6376457 2:0.428361521861 3:0.428361521861 4:3
1 qid:10 1:3.6376457 2:-0.0674547849555 3:-0.0674547849555 4:0
1 qid:10 1:3.6376457 2:0.213681843482 3:0.213681843482 4:0
2 qid:10 1:3.6376457 2:0.565226856848 3:0.565226856848 4:5
2 qid:10 1:3.6376457 2:0.506051555502 3:0.506051555502 4:3
2 qid:10 1:3.6376457 2:0.450025197748 3:0.450025197748 4:3
2 qid:10 1:3.6376457 2:0.531875040014 3:0.531875040014 4:3
2 qid:10 1:3.6376457 2:0.403101512111 3:0.403101512111 4:3
2 qid:10 1:3.6376457 2:0.306577957272 3:0.306577957272 4:3
2 qid:10 1:3.6376457 2:0.438046317887 3:0.438046317887 4:3
2 qid:10 1:3.6376457 2:0.276391277587 3:0.276391277587 4:2
2 qid:10 1:3.6376457 2:0.283318913739 3:0.283318913739 4:1
2 qid:10 1:3.6376457 2:0.61894341874 3:0.61894341874 4:8
2 qid:10 1:3.6376457 2:0.507540218466 3:0.507540218466 4:3
2 qid:10 1:3.6376457 2:0.706705983204 3:0.706705983204 4:9
2 qid:10 1:3.6376457 2:0.306915886176 3:0.306915886176 4:2
2 qid:10 1:3.6376457 2:0.241697511572 3:0.241697511572 4:1
2 qid:10 1:3.6376457 2:0.303335223658 3:0.303335223658 4:2
2 qid:10 1:3.6376457 2:0.183043233428 3:0.183043233428 4:1
2 qid:10 1:3.6376457 2:0.139490533988 3:0.139490533988 4:1
2 qid:10 1:3.6376457 2:0.254650860375 3:0.254650860375 4:1
2 qid:10 1:3.6376457 2:0.249904602036 3:0.249904602036 4:2
3 qid:10 1:3.6376457 2:0.6286588271 3:0.6286588271 4:9
3 qid:10 1:3.6376457 2:0.561394304547 3:0.561394304547 4:4
3 qid:10 1:3.6376457 2:0.31983814279 3:0.31983814279 4:2
3 qid:10 1:3.6376457 2:0.354694131545 3:0.354694131545 4:2
# query 11
1 qid:11 1:3.6083674 2:0.241148382516 3:0.241148382516 4:3
1 qid:11 1:3.6083674 2:0.281987962455 3:0.281987962455 4:3
1 qid:11 1:3.6083674 2:0.136948571156 3:0.136948571156 4:2
1 qid:11 1:3.6083674 2:0.367458022346 3:0.367458022346 4:3
1 qid:11 1:3.6083674 2:0.320314335619 3:0.320314335619 4:4
1 qid:11 1:3.6083674 2:0.243938764731 3:0.243938764731 4:4
1 qid:11 1:3.6083674 2:0.233736227699 3:0.233736227699 4:1
1 qid:11 1:3.6083674 2:0.289852282012 3:0.289852282012 4:3
1 qid:11 1:3.6083674 2:0.265822166898 3:0.265822166898 4:1
1 qid:11 1:3.6083674 2:0.335239344023 3:0.335239344023 4:2
1 qid:11 1:3.6083674 2:0.211467545741 3:0.211467545741 4:3
1 qid:11 1:3.6083674 2:0.261461818267 3:0.261461818267 4:2
2 qid:11 1:3.6083674 2:0.18273830706 3:0.18273830706 4:1
2 qid:11 1:3.6083674 2:0.287340937325 3:0.287340937325 4:3
2 qid:11 1:3.6083674 2:0.195295916586 3:0.195295916586 4:2
2 qid:11 1:3.6083674 2:0.253266995097 3:0.253266995097 4:1
2 qid:11 1:3.6083674 2:0.039287184048 3:0.039287184048 4:1
2 qid:11 1:3.6083674 2:0.136489426244 3:0.136489426244 4:2
2 qid:11 1:3.6083674 2:0.214460464196 3:0.214460464196 4:2
2 qid:11 1:3.6083674 2:0.0427975959531 3:0.0427975959531 4:2
2 qid:11 1:3.6083674 2:0.0589175604034 3:0.0589175604034 4:2
2 qid:11 1:3.6083674 2:0.104437423776 3:0.104437423776 4:2
2 qid:11 1:3.6083674 2:0.0951673807034 3:0.0951673807034 4:2
2 qid:11 1:3.6083674 2:0.126356078392 3:0.126356078392 4:1
2 qid:11 1:3.6083674 2:0.340956731272 3:0.340956731272 4:5
2 qid:11 1:3.6083674 2:0.176842340198 3:0.176842340198 4:2
2 qid:11 1:3.6083674 2:0.235465294533 3:0.235465294533 4:3
3 qid:11 1:3.6083674 2:0.13651443023 3:0.13651443023 4:3
# query 12
1 qid:12 1:4.251646 2:0.397981880073 3:0.397981880073 4:3
1 qid:12 1:4.251646 2:0.28474772121 3:0.28474772121 4:3
1 qid:12 1:4.251646 2:0.234887803757 3:0.234887803757 4:2
1 qid:12 1:4.251646 2:0.429892815699 3:0.429892815699 4:8
1 qid:12 1:4.251646 2:0.401843458685 3:0.401843458685 4:7
1 qid:12 1:4.251646 2:0.2617794111 3:0.2617794111 4:3
1 qid:12 1:4.251646 2:0.637127690468 3:0.637127690468 4:5
1 qid:12 1:4.251646 2:0.12463361441 3:0.12463361441 4:3
1 qid:12 1:4.251646 2:0.53854338474 3:0.53854338474 4:3
1 qid:12 1:4.251646 2:0.498874130811 3:0.498874130811 4:6
1 qid:12 1:4.251646 2:0.200368310484 3:0.200368310484 4:1
2 qid:12 1:4.251646 2:0.38772200926 3:0.38772200926 4:2
2 qid:12 1:4.251646 2:0.196442973124 3:0.196442973124 4:2
2 qid:12 1:4.251646 2:0.381735126019 3:0.381735126019 4:3
2 qid:12 1:4.251646 2:0.168480960413 3:0.168480960413 4:3
2 qid:12 1:4.251646 2:0.239985596834 3:0.239985596834 4:3
2 qid:12 1:4.251646 2:0.421842906502 3:0.421842906502 4:4
2 qid:12 1:4.251646 2:0.402343647074 3:0.402343647074 4:3
2 qid:12 1:4.251646 2:0.438930401505 3:0.438930401505 4:4
2 qid:12 1:4.251646 2:0.407818602351 3:0.407818602351 4:10
2 qid:12 1:4.251646 2:0.256201894507 3:0.256201894507 4:2
2 qid:12 1:4.251646 2:0.26966213823 3:0.26966213823 4:1
2 qid:12 1:4.251646 2:0.34792377567 3:0.34792377567 4:2
3 qid:12 1:4.251646 2:0.474866948121 3:0.474866948121 4:3
3 qid:12 1:4.251646 2:0.511558690437 3:0.511558690437 4:3
3 qid:12 1:4.251646 2:0.306381844486 3:0.306381844486 4:2
3 qid:12 1:4.251646 2:0.391040947172 3:0.391040947172 4:2
3 qid:12 1:4.251646 2:0.277425190268 3:0.277425190268 4:1
# query 13
1 qid:13 1:5.0793476 2:0.67303581228 3:0.67303581228 4:3
2 qid:13 1:5.0793476 2:-0.00918034743307 3:-0.00918034743307 4:2
2 qid:13 1:5.0793476 2:0.141441736618 3:0.141441736618 4:2
2 qid:13 1:5.0793476 2:0.0810596714908 3:0.0810596714908 4:2
2 qid:13 1:5.0793476 2:0.31277764923 3:0.31277764923 4:3
2 qid:13 1:5.0793476 2:0.255483889749 3:0.255483889749 4:2
2 qid:13 1:5.0793476 2:0.201071211895 3:0.201071211895 4:2
2 qid:13 1:5.0793476 2:0.264696664999 3:0.264696664999 4:2
2 qid:13 1:5.0793476 2:0.228257418192 3:0.228257418192 4:2
2 qid:13 1:5.0793476 2:0.193768355621 3:0.193768355621 4:2
2 qid:13 1:5.0793476 2:0.208923769751 3:0.208923769751 4:2
2 qid:13 1:5.0793476 2:0.128818106996 3:0.128818106996 4:2
2 qid:13 1:5.0793476 2:0.248104876787 3:0.248104876787 4:2
2 qid:13 1:5.0793476 2:0.256183937919 3:0.256183937919 4:2
2 qid:13 1:5.0793476 2:0.311588145775 3:0.311588145775 4:1
2 qid:13 1:5.0793476 2:0.377582089882 3:0.377582089882 4:1
2 qid:13 1:5.0793476 2:0.426801344487 3:0.426801344487 4:2
2 qid:13 1:5.0793476 2:0.387171541736 3:0.387171541736 4:1
2 qid:13 1:5.0793476 2:0.238243909896 3:0.238243909896 4:1
2 qid:13 1:5.0793476 2:0.288415977888 3:0.288415977888 4:1
3 qid:13 1:5.0793476 2:0.2202194152 3:0.2202194152 4:2
3 qid:13 1:5.0793476 2:0.16334838775 3:0.16334838775 4:2
3 qid:13 1:5.0793476 2:0.39401755538 3:0.39401755538 4:3
3 qid:13 1:5.0793476 2:0.190161554301 3:0.190161554301 4:2
3 qid:13 1:5.0793476 2:0.207696745459 3:0.207696745459 4:1
3 qid:13 1:5.0793476 2:0.204253007238 3:0.204253007238 4:1
# query 14
1 qid:14 1:3.925424 2:0.461719119411 3:0.461719119411 4:2
1 qid:14 1:3.925424 2:0.275605872459 3:0.275605872459 4:2
1 qid:14 1:3.925424 2:0.106307858003 3:0.106307858003 4:2
1 qid:14 1:3.925424 2:0.182097323751 3:0.182097323751 4:3
1 qid:14 1:3.925424 2:0.48140091936 3:0.48140091936 4:4
1 qid:14 1:3.925424 2:0.377118076203 3:0.377118076203 4:2
1 qid:14 1:3.925424 2:0.114333804483 3:0.114333804483 4:3
1 qid:14 1:3.925424 2:0.515063340093 3:0.515063340093 4:5
1 qid:14 1:3.925424 2:0.189341375628 3:0.189341375628 4:2
1 qid:14 1:3.925424 2:0.237575281094 3:0.237575281094 4:2
1 qid:14 1:3.925424 2:0.271490080442 3:0.271490080442 4:1
1 qid:14 1:3.925424 2:0.272091480125 3:0.272091480125 4:1
1 qid:14 1:3.925424 2:0.271490080442 3:0.271490080442 4:1
1 qid:14 1:3.925424 2:0.00094213145567 3:0.00094213145567 4:1
1 qid:14 1:3.925424 2:0.275887151971 3:0.275887151971 4:1
1 qid:14 1:3.925424 2:0.263147557794 3:0.263147557794 4:2
1 qid:14 1:3.925424 2:0.317400662643 3:0.317400662643 4:3
2 qid:14 1:3.925424 2:0.563878330603 3:0.563878330603 4:3
2 qid:14 1:3.925424 2:0.256019611433 3:0.256019611433 4:3
2 qid:14 1:3.925424 2:0.289054460249 3:0.289054460249 4:1
2 qid:14 1:3.925424 2:0.289355540993 3:0.289355540993 4:1
2 qid:14 1:3.925424 2:0.289355540993 3:0.289355540993 4:1
3 qid:14 1:3.925424 2:0.295032801915 3:0.295032801915 4:1
3 qid:14 1:3.925424 2:0.34648638729 3:0.34648638729 4:2
3 qid:14 1:3.925424 2:0.299619162849 3:0.299619162849 4:1
3 qid:14 1:3.925424 2:0.362532919382 3:0.362532919382 4:2
# query 15
1 qid:15 1:3.8960946 2:0.381034101272 3:0.381034101272 4:2
1 qid:15 1:3.8960946 2:0.165689293915 3:0.165689293915 4:3
1 qid:15 1:3.8960946 2:0.520703284242 3:0.520703284242 4:6
1 qid:15 1:3.8960946 2:0.441378026066 3:0.441378026066 4:12
1 qid:15 1:3.8960946 2:0.225185525835 3:0.225185525835 4:4
1 qid:15 1:3.8960946 2:0.437639231674 3:0.437639231674 4:5
2 qid:15 1:3.8960946 2:0.497280354838 3:0.497280354838 4:4
